typeset;0;143;458660;4428;463088;820178;32460;852638;99223;0;16;2048;4;2
typeset;0;224;458877;4292;463169;812970;39749;852719;99223;0;32;2048;4;2
typeset;0;334;459348;3931;463279;807959;44870;852829;99223;0;64;2048;4;2
typeset;0;398;459311;4032;463343;806319;46574;852893;99223;0;128;2048;4;2
typeset;0;444;459322;4067;463389;807207;45732;852939;99223;0;256;2048;4;2
typeset;0;458;460573;2830;463403;812038;40915;852953;99223;0;512;2048;4;2
