8;20287;450819;12126;462945;839747;12748;852495;99223;6;16;1024;16;5.000000;5.000000
68;39624;427377;35568;462945;815830;36665;852495;99223;6;32;1024;16;5.000000;5.000000
418;75779;388216;74729;462945;774950;77545;852495;99223;6;64;1024;16;5.000000;5.000000
241;148938;358158;104787;462945;742673;109822;852495;99223;6;128;1024;16;5.000000;5.000000
9;20316;450299;12646;462945;839223;13272;852495;99223;6;16;1024;32;5.000000;5.000000
70;39692;427134;35811;462945;815587;36908;852495;99223;6;32;1024;32;5.000000;5.000000
402;75936;386131;76814;462945;772836;79659;852495;99223;6;64;1024;32;5.000000;5.000000
144;149105;356629;106316;462945;741122;111373;852495;99223;6;128;1024;32;5.000000;5.000000
0;2551;455786;7159;462945;845275;7220;852495;99223;6;16;8192;16;5.000000;5.000000
1;5104;446340;16605;462945;835777;16718;852495;99223;6;32;8192;16;5.000000;5.000000
28;9923;421006;41939;462945;810142;42353;852495;99223;6;64;8192;16;5.000000;5.000000
0;19654;410836;52109;462945;799617;52878;852495;99223;6;128;8192;16;5.000000;5.000000
0;2554;455783;7162;462945;845272;7223;852495;99223;6;16;8192;32;5.000000;5.000000
1;5102;446436;16509;462945;835872;16623;852495;99223;6;32;8192;32;5.000000;5.000000
27;9939;419050;43895;462945;808189;44306;852495;99223;6;64;8192;32;5.000000;5.000000
0;19742;410456;52489;462945;799239;53256;852495;99223;6;128;8192;32;5.000000;5.000000
2;20287;450732;12213;462945;839660;12835;852495;99223;6;16;1024;16;7.500000;5.000000
5;39588;425566;37379;462945;814022;38473;852495;99223;6;32;1024;16;7.500000;5.000000
82;75554;383995;78950;462945;770728;81767;852495;99223;6;64;1024;16;7.500000;5.000000
23;148881;356749;106196;462945;741245;111250;852495;99223;6;128;1024;16;7.500000;5.000000
3;20316;450104;12841;462945;839028;13467;852495;99223;6;16;1024;32;7.500000;5.000000
11;39656;425615;37330;462945;814074;38421;852495;99223;6;32;1024;32;7.500000;5.000000
42;75727;382175;80770;462945;768917;83578;852495;99223;6;64;1024;32;7.500000;5.000000
24;149095;356332;106613;462945;740831;111664;852495;99223;6;128;1024;32;7.500000;5.000000
0;2551;455786;7159;462945;845275;7220;852495;99223;6;16;8192;16;7.500000;5.000000
1;5104;446340;16605;462945;835777;16718;852495;99223;6;32;8192;16;7.500000;5.000000
5;9913;419717;43228;462945;808852;43643;852495;99223;6;64;8192;16;7.500000;5.000000
0;19654;410836;52109;462945;799617;52878;852495;99223;6;128;8192;16;7.500000;5.000000
0;2554;455783;7162;462945;845272;7223;852495;99223;6;16;8192;32;7.500000;5.000000
0;5102;446436;16509;462945;835872;16623;852495;99223;6;32;8192;32;7.500000;5.000000
1;9933;417506;45439;462945;806644;45851;852495;99223;6;64;8192;32;7.500000;5.000000
0;19742;410456;52489;462945;799239;53256;852495;99223;6;128;8192;32;7.500000;5.000000
5;20220;460156;2789;462945;849083;3412;852495;99223;6;16;1024;16;5.000000;2.500000
45;39280;441286;21659;462945;829724;22771;852495;99223;6;32;1024;16;5.000000;2.500000
239;74883;412236;50709;462945;798968;53527;852495;99223;6;64;1024;16;5.000000;2.500000
177;147411;380819;82126;462945;765353;87142;852495;99223;6;128;1024;16;5.000000;2.500000
5;20265;460477;2468;462945;849402;3093;852495;99223;6;16;1024;32;5.000000;2.500000
49;39494;434472;28473;462945;822914;29581;852495;99223;6;32;1024;32;5.000000;2.500000
276;75519;400761;62184;462945;787465;65030;852495;99223;6;64;1024;32;5.000000;2.500000
134;148754;361736;101209;462945;746218;106277;852495;99223;6;128;1024;32;5.000000;2.500000
0;2535;462746;199;462945;852236;259;852495;99223;6;16;8192;16;5.000000;2.500000
0;5030;455392;7553;462945;844824;7671;852495;99223;6;32;8192;16;5.000000;2.500000
10;9708;443457;19488;462945;832595;19900;852495;99223;6;64;8192;16;5.000000;2.500000
0;19252;429223;33722;462945;817999;34496;852495;99223;6;128;8192;16;5.000000;2.500000
0;2544;462719;226;462945;852209;286;852495;99223;6;16;8192;32;5.000000;2.500000
1;5049;455720;7225;462945;845149;7346;852495;99223;6;32;8192;32;5.000000;2.500000
21;9824;442377;20568;462945;831508;20987;852495;99223;6;64;8192;32;5.000000;2.500000
0;19552;430627;32318;462945;819409;33086;852495;99223;6;128;8192;32;5.000000;2.500000
0;20220;460080;2865;462945;849007;3488;852495;99223;6;16;1024;16;7.500000;2.500000
3;39275;439986;22959;462945;828427;24068;852495;99223;6;32;1024;16;7.500000;2.500000
44;74767;404759;58186;462945;791487;61008;852495;99223;6;64;1024;16;7.500000;2.500000
