24513;1;25025;1
24387;1;25411;1
24383;1;24895;1
24253;1;25277;1
24125;1;25149;1
23996;1;24508;1
23867;1;24378;1
23737;1;24761;1
23609;1;24633;1
23482;1;23994;1
23350;1;23862;1
23221;1;24245;1
23093;1;24117;1
22966;1;23478;1
22834;1;23858;1
22705;1;23729;1
22577;1;23601;1
22450;1;22962;1
22318;1;22830;1
22189;1;23213;1
22061;1;23085;1
21934;1;22446;1
21802;1;22826;1
21673;1;22697;1
14758;2;22569;1
14759;3;21928;1
21277;1;22300;1
21148;1;22171;1
21020;1;22043;1
20892;1;21403;1
20761;1;21784;1
20632;1;21655;1
20504;1;21527;1
7703;1;8960;1
39305;1;21280;1
39145;1;21224;1
39074;1;21154;1
38944;1;21024;1
11806;2;20611;1
38721;1;20801;1
39590;1;20680;1
39705;1;38704;1
39802;1;39289;1
38785;1;39168;1
39197;1;39820;1
38560;1;39583;1
38432;1;38944;1
11806;2;39010;1
38327;1;38839;1
38201;1;39736;1
39574;1;38016;1
39668;1;38131;1
39785;1;38761;1
39180;1;39295;1
38632;1;38120;1
39147;1;39671;1
39671;1;38647;1
38935;1;39447;1
38290;1;39314;1
39976;1;38440;1
40048;1;38512;1
38839;1;39863;1
40231;1;39718;1
40301;1;39627;1
38705;1;39672;1
38610;1;40146;1
40200;1;39170;1
38480;1;40467;1
39902;1;40414;1
39838;1;40350;1
39774;1;40286;1
39699;1;38307;1
39627;1;38363;1
39560;1;40072;1
39496;1;40008;1
39428;1;38548;1
39231;1;38719;1
37996;1;38912;1
37879;1;38902;1
37918;2;39025;1
37504;1;39040;1
39507;1;37440;1
39637;1;39124;1
39762;1;38063;1
37696;2;39168;1
37954;1;37442;1
37395;1;39443;1
37248;1;37760;1
11806;2;37632;1
37180;1;39740;1
37052;1;39612;1
39449;1;36864;1
39532;1;36982;1
39756;1;37708;1
37132;2;39330;1
37399;1;39849;1
37961;1;36936;1
37939;1;37426;1
39819;1;37258;1
39903;1;37343;1
39988;1;39476;1
40095;1;39554;1
40167;1;39655;1
37617;1;39493;1
40296;1;37223;1
40377;1;39866;1
40468;1;39956;1
37240;1;39865;1
37255;1;39815;1
37414;1;40449;1
37478;1;40385;1
37542;1;40321;1
37606;1;40257;1
37670;1;40193;1
39596;1;37201;1
39517;1;37251;1
37947;1;37435;1
37990;1;37478;1
39231;1;37568;1
39102;1;38077;1
38921;1;39432;1
39891;1;39477;1
39977;1;37855;1
40055;1;39542;1
40134;1;39622;1
40213;1;39701;1
38772;1;39796;1
37558;1;39840;1
37478;1;39925;1
40525;1;40171;1
40594;1;40083;1
40687;1;40192;1
40784;1;40448;1
40875;1;40363;1
40940;1;40428;1
41034;1;40522;1
37176;1;40615;1
38223;1;40704;1
41282;1;40811;1
38168;1;40863;1
41460;1;40947;1
41549;1;41036;1
41617;1;41005;1
37244;1;39172;1
41174;1;41023;1
41082;1;36876;1
41018;1;36940;1
40954;1;41466;1
40890;1;41402;1
40826;1;41338;1
40760;1;37194;1
40675;1;37364;1
37927;1;37415;1
40512;1;37458;1
40427;1;37628;1
38183;1;37671;1
40256;1;37714;1
40171;1;37884;1
38439;1;37927;1
40000;1;37970;1
39915;1;38140;1
38695;1;38183;1
39744;1;38226;1
39659;1;38396;1
38951;1;38439;1
39488;1;38482;1
39403;1;38652;1
39207;1;38695;1
36861;1;38909;1
36637;1;39040;1
36444;1;39003;1
39478;1;36406;1
39595;1;39082;1
39728;1;39216;1
39833;1;39321;1
39347;1;36332;1
39275;1;39788;1
36221;1;36732;1
36092;1;39675;1
35964;1;36475;1
35836;1;36859;1
36269;1;35757;1
39725;1;36653;1
35753;1;39337;1
36275;1;35763;1
36812;1;35788;1
36685;1;39780;1
39780;1;36196;1
36560;1;39632;1
39965;1;35869;1
40055;1;39543;1
40119;1;36023;1
36463;1;35951;1
36365;1;39949;1
40337;1;39819;1
40422;1;39911;1
35957;1;40054;1
36146;1;39170;1
39956;1;40468;1
39892;1;40404;1
39828;1;40340;1
36364;1;35852;1
39699;1;35916;1
39635;1;35980;1
39571;1;36044;1
36733;1;36221;1
39407;1;36264;1
39322;1;36306;1
35645;1;36480;1
35423;1;36446;1
35295;1;36830;1
35171;1;36706;1
39669;1;36596;1
39796;1;39298;1
39369;1;39881;1
39304;1;39816;1
35046;1;39654;1
11806;2;35430;1
34878;1;35389;1
34750;1;35261;1
34622;1;35646;1
39686;1;35590;1
39790;1;39278;1
11584;1;39295;1
35118;1;39833;1
35601;1;34576;1
39647;1;35038;1
35490;1;34978;1
35407;1;39503;1
39910;1;39539;1
39974;1;39462;1
40038;1;34918;1
40102;1;39590;1
40191;1;39810;1
40280;1;39680;1
34599;1;39719;1
40455;1;39943;1
34725;1;39170;1
34816;1;39936;1
35035;1;34523;1
35099;1;34587;1
35163;1;34651;1
35211;1;34699;1
35270;1;34758;1
35334;1;34822;1
35398;1;34886;1
35460;1;34948;1
39394;1;35119;1
39309;1;35161;1
36764;1;35228;1
36639;1;35615;1
39860;1;39348;1
39962;1;39450;1
40031;1;39519;1
40095;1;35487;1
35325;1;39651;1
35235;1;39725;1
36406;1;39990;1
40390;1;39896;1
40475;1;39963;1
36270;1;40057;1
40665;1;40153;1
36097;1;40219;1
40821;1;40320;1
40917;1;40415;1
35981;1;40589;1
41074;1;40562;1
41166;1;40654;1
41252;1;40740;1
35894;1;41014;1
41407;1;40919;1
41493;1;41024;1
34501;1;41081;1
41407;1;41081;0
34882;1;39172;1
35011;1;34499;1
35075;1;34563;1
35139;1;34627;1
35203;1;34691;1
35379;1;34867;1
40760;1;41272;1
40695;1;41207;1
40631;1;41143;1
40551;1;35103;1
35658;1;35146;1
40380;1;35317;1
40295;1;35359;1
35914;1;35402;1
40124;1;35573;1
40039;1;35615;1
36170;1;35658;1
39868;1;35829;1
39783;1;35871;1
36426;1;35914;1
39612;1;36085;1
39527;1;36127;1
36682;1;36170;1
39356;1;36341;1
39118;1;36573;1
38982;1;36576;1
39740;1;36466;1
39849;1;39337;1
36587;1;39411;1
38896;1;36848;1
40066;1;39553;1
40143;1;39630;1
38754;1;36706;1
40289;1;39777;1
40369;1;39857;1
40457;1;39945;1
38530;1;40030;1
36171;1;40112;1
40714;1;40202;1
38404;1;40286;1
38446;1;40372;1
40971;1;40410;1
38277;1;40542;1
38316;1;40640;1
41226;1;40714;1
41311;1;40799;1
35791;1;40911;1
41481;1;40969;1
38143;1;41055;1
41655;1;41133;1
41738;1;41226;1
35615;1;41311;1
41908;1;41396;1
41998;1;41485;1
42078;1;41566;1
42158;1;41664;1
42250;1;41738;1
37638;1;42246;1
42418;1;41926;1
35315;1;41993;1
37508;1;42079;1
42677;1;42162;1
37468;1;42250;1
42847;1;42334;1
42932;1;42420;1
43017;1;42505;1
34976;1;42591;1
43182;1;42688;1
43274;1;42762;1
34845;1;42846;1
34760;1;42929;1
34805;1;43017;1
43615;1;43102;1
43703;1;43182;1
36948;1;43274;1
36990;1;43358;1
34512;1;43444;1
34911;1;43983;1
43452;1;43964;1
43388;1;43900;1
43324;1;43836;1
43259;1;43771;1
43195;1;43707;1
43131;1;43643;1
43067;1;43579;1
35582;1;35070;1
42914;1;35123;1
42829;1;35165;1
35720;1;35208;1
42658;1;35379;1
42573;1;35421;1
35976;1;35464;1
42402;1;35635;1
42317;1;35677;1
36232;1;35720;1
42146;1;35891;1
42061;1;35933;1
36488;1;35976;1
41890;1;36147;1
41805;1;36189;1
36744;1;36232;1
41634;1;36403;1
41549;1;36445;1
37000;1;36488;1
41378;1;36659;1
41293;1;36701;1
37256;1;36744;1
41122;1;36915;1
41037;1;36957;1
37512;1;37000;1
40866;1;37171;1
40781;1;37213;1
37768;1;37256;1
40610;1;37427;1
40525;1;37469;1
38024;1;37512;1
40354;1;37683;1
40269;1;37725;1
38280;1;37768;1
40098;1;37939;1
40013;1;37981;1
38536;1;38024;1
39842;1;38195;1
39757;1;38237;1
38792;1;38280;1
39586;1;38451;1
39501;1;38493;1
39048;1;38536;1
39330;1;38707;1
34373;1;38912;1
34275;1;38883;1
11806;2;39071;1
34071;1;39133;1
34432;1;33920;1
39622;1;39110;1
34019;1;38725;1
34177;2;39328;1
34445;1;39853;1
33968;1;39599;1
33840;1;34352;1
11806;2;34224;1
33644;1;34156;1
33518;1;39661;1
39454;1;33344;1
39611;1;34525;1
33600;2;39289;1
33900;1;33388;1
33964;1;33452;1
34385;1;33873;1
34356;1;39476;1
34297;1;39417;1
39953;1;33809;1
40037;1;39524;1
40142;1;39684;1
40217;1;39718;1
40281;1;33475;1
40345;1;40165;1
40428;1;40082;1
33644;1;39170;1
33768;1;39912;1
39938;1;33379;1
39874;1;33443;1
39810;1;33507;1
39746;1;33571;1
34142;1;33630;1
39598;1;40110;1
39524;1;40036;1
39460;1;39972;1
34484;1;33972;1
34526;1;34014;1
33254;1;34278;1
11806;2;34171;1
33018;1;34432;1
32779;1;33291;1
33285;1;32773;1
39676;1;34556;1
33036;2;39291;1
33322;1;39862;1
39281;1;39794;1
32690;1;33202;1
32562;1;39730;1
32427;1;32939;1
32299;1;33323;1
32728;1;32216;1
39754;1;33097;1
11584;1;39168;1
39335;1;32229;1
33309;1;32284;1
33175;1;39318;1
33136;1;32649;1
39905;1;39392;1
40013;1;39630;1
40090;1;39578;1
40154;1;32474;1
40219;1;32538;1
32868;1;40036;1
32213;1;39947;1
40449;1;39932;1
32475;1;39170;1
32589;1;39757;1
39942;1;32251;1
39878;1;32315;1
39814;1;32379;1
32954;1;40262;1
33018;1;40198;1
33082;1;40134;1
33127;1;32615;1
33171;1;32659;1
39369;1;32830;1
34536;1;33000;1
34408;1;32872;1
39813;1;39301;1
39894;1;33238;1
39979;1;39467;1
33002;1;39776;1
32916;1;39571;1
40209;1;33041;1
40279;1;39766;1
40360;1;39848;1
40453;1;40105;1
40525;1;40013;1
32757;1;39925;1
40702;1;40189;1
33757;1;40413;1
32633;1;40313;1
40965;1;40453;1
41041;1;40785;1
41125;1;40826;1
32417;1;40609;1
41277;1;40768;1
41384;1;40872;1
41480;1;41121;1
41547;1;41035;1
32255;1;40959;1
32569;1;39172;1
41137;1;41638;1
32715;1;41579;1
32779;1;41515;1
32843;1;32331;1
32907;1;32395;1
40810;1;41322;1
40746;1;41258;1
33090;1;32578;1
40588;1;32749;1
40503;1;32791;1
33346;1;32834;1
40332;1;33005;1
40247;1;33047;1
33602;1;33090;1
40076;1;33261;1
39991;1;33303;1
33858;1;33346;1
39820;1;33517;1
39735;1;33559;1
34114;1;33602;1
39564;1;33773;1
39479;1;33815;1
34370;1;33858;1
39308;1;34029;1
32111;1;34159;1
31880;1;34432;1
31870;1;34430;1
31742;1;34302;1
32176;1;31663;1
31641;1;34138;1
11584;1;39168;1
39315;1;31644;1
31498;1;39690;1
31370;1;39573;1
39573;1;31893;1
31204;1;31716;1
31076;1;32100;1
39638;1;31958;1
39768;1;31575;1
11584;1;39295;1
39318;1;31080;1
32082;1;39761;1
39685;1;31493;1
39779;1;31587;1
39867;1;39355;1
39954;1;39442;1
31861;1;39541;1
31189;1;39381;1
31225;1;39417;1
40222;1;39895;1
40319;1;39761;1
40397;1;39801;1
31133;1;39170;1
31369;1;39743;1
31499;1;40451;1
31563;1;40387;1
31627;1;40323;1
31687;1;40255;1
31750;1;40190;1
31814;1;40126;1
31878;1;40062;1
39485;1;31430;1
39400;1;31600;1
32155;1;31643;1
30907;1;31808;1
11806;2;31806;1
30613;1;32149;1
30516;1;32052;1
39670;1;31990;1
39777;1;32097;1
39180;1;39295;1
31035;1;39840;1
30341;1;39556;1
30213;1;30724;1
11806;2;30597;1
30108;1;30620;1
29982;1;39709;1
29859;1;30885;1
39588;1;29859;1
29926;1;31030;1
30081;2;39316;1
30370;1;29858;1
31001;1;29977;1
39557;1;30341;1
30809;1;39513;1
39852;1;30124;1
30671;1;30159;1
39982;1;30254;1
40061;1;30333;1
40173;1;39758;1
30015;1;39739;1
29919;1;39647;1
29833;1;39561;1
30000;1;40192;1
40193;1;39169;1
30298;1;40468;1
39902;1;40414;1
39838;1;40350;1
39774;1;40286;1
39699;1;30127;1
39623;1;30179;1
39557;1;40069;1
39493;1;40005;1
30876;1;30364;1
39338;1;30407;1
32190;1;30653;1
39725;1;31021;1
39810;1;30594;1
31922;1;30898;1
30687;1;39446;1
40022;1;39542;1
31767;1;30743;1
30536;1;39653;1
30582;1;39744;1
40324;1;39818;1
30401;1;39936;1
40505;1;39993;1
31505;1;40209;1
31543;1;40163;1
40762;1;40057;1
31377;1;40340;1
40945;1;40639;1
30195;1;40435;1
41100;1;40588;1
31285;1;40676;1
41282;1;40770;1
41348;1;40734;1
31155;1;40960;1
41529;1;41017;1
30997;1;41117;1
30201;1;39172;1
30306;1;41059;1
41083;1;29828;1
41019;1;29892;1
40955;1;29956;1
40891;1;30020;1
40826;1;30082;1
40747;1;30260;1
30829;1;41189;1
40612;1;30381;1
40527;1;30423;1
30978;1;30466;1
40356;1;30637;1
40271;1;30679;1
31234;1;30722;1
40100;1;30893;1
40015;1;30935;1
31490;1;30978;1
39844;1;31149;1
39759;1;31191;1
31746;1;31234;1
39588;1;31405;1
39503;1;31447;1
32002;1;31490;1
39332;1;31661;1
34385;1;31825;1
39655;1;31751;1
31882;1;31701;1
31917;1;39366;1
31821;1;39501;1
40015;1;39535;1
34158;1;32110;1
40170;1;39658;1
31711;1;39731;1
31617;1;39809;1
33933;1;39889;1
31568;1;39975;1
40579;1;40067;1
31525;1;40145;1
40742;1;40230;1
31480;1;40316;1
40914;1;40401;1
40998;1;40486;1
41084;1;40572;1
33557;1;40657;1
33472;1;40743;1
41340;1;40828;1
33431;1;40914;1
33347;1;40999;1
31086;1;41084;1
41681;1;41169;1
41767;1;41255;1
30963;1;41340;1
33178;1;41426;1
42023;1;41511;1
33137;1;41596;1
42193;1;41681;1
32960;1;41767;1
42364;1;41852;1
30623;1;41938;1
42535;1;42023;1
42620;1;42108;1
30496;1;42193;1
42791;1;42279;1
32750;1;42364;1
30363;1;42450;1
43047;1;42535;1
32619;1;42620;1
30236;1;42705;1
43303;1;42791;1
43388;1;42876;1
43474;1;42961;1
43559;1;43047;1
29963;1;43138;1
30003;1;43217;1
32302;1;43303;1
43900;1;43388;1
39297;1;43550;1
43565;1;43983;1
43457;1;43969;1
43393;1;29921;1
30497;1;29985;1
30560;1;30048;1
30624;1;30112;1
30688;1;30176;1
30752;1;30240;1
42986;1;30283;1
42901;1;30453;1
31008;1;30496;1
42730;1;30539;1
42645;1;30709;1
31264;1;30752;1
42474;1;30795;1
42389;1;30965;1
31520;1;31008;1
42218;1;31051;1
42133;1;31221;1
31776;1;31264;1
41962;1;31307;1
41877;1;31477;1
32032;1;31520;1
41706;1;31563;1
41621;1;31733;1
32288;1;31776;1
41450;1;31819;1
41365;1;31989;1
32544;1;32032;1
41194;1;32075;1
41109;1;32245;1
32800;1;32288;1
40938;1;32331;1
40853;1;32501;1
33056;1;32544;1
40682;1;32587;1
40597;1;32757;1
33312;1;32800;1
40426;1;32843;1
40341;1;33013;1
33568;1;33056;1
40170;1;33099;1
40085;1;33269;1
33824;1;33312;1
39914;1;33355;1
39829;1;33525;1
34080;1;33568;1
39658;1;33611;1
39573;1;33781;1
34336;1;33824;1
39402;1;33867;1
39317;1;34037;1
39152;1;34432;1
38992;1;39504;1
38949;1;39461;1
38863;1;34255;1
39975;1;34343;1
40044;1;34412;1
40154;1;39751;1
38768;1;39792;1
40312;1;34168;1
34039;1;39671;1
40466;1;40162;1
40557;1;40076;1
33911;1;40055;1
38497;1;40545;1
38408;1;40456;1
33791;1;40391;1
33700;1;40356;1
41077;1;40279;1
33537;1;40878;1
41245;1;40795;1
33496;1;40664;1
41422;1;40910;1
38108;1;41180;1
41588;1;41041;1
41671;1;41083;1
37986;1;41570;1
33219;1;41482;1
33268;1;41533;1
42008;1;41370;1
42101;1;41290;1
42178;1;41330;1
33055;1;41753;1
42356;1;41673;1
42442;1;41930;1
42509;1;42212;1
42603;1;42128;1
42687;1;42175;1
37476;1;42596;1
32704;1;42508;1
37435;1;42437;1
43029;1;42400;1
43125;1;42898;1
43207;1;42942;1
37228;1;42860;1
43386;1;42694;1
43468;1;43211;1
43535;1;42644;1
37014;1;43158;1
32357;1;43109;1
36976;1;43632;1
36892;1;43548;1
32233;1;43462;1
44059;1;43413;1
44148;1;43332;1
44234;1;43846;1
36721;1;43889;1
31937;1;43713;1
36563;1;44243;1
36598;1;44278;1
44648;1;43701;1
44734;1;44623;1
44815;1;44303;1
31781;1;44581;1
44987;1;44500;1
31620;1;44420;1
45167;1;44968;1
45252;1;44380;1
31502;1;44919;1
45422;1;44856;1
45508;1;45258;1
45591;1;44688;1
45677;1;45215;1
31335;1;45159;1
45848;1;45679;1
45933;1;44992;1
46018;1;45515;1
31124;1;45460;1
46197;1;45502;1
46282;1;45423;1
31006;1;45854;1
35613;1;46365;1
35526;1;46034;1
35563;1;46315;1
46701;1;46149;1
35392;1;46656;1
46867;1;46103;1
46949;1;46018;1
35389;1;46653;1
30621;1;46493;1
47221;1;46417;1
47305;1;46460;1
30499;1;46879;1
35089;1;46804;1
47568;1;47056;1
47638;1;47327;1
47725;1;47238;1
47804;1;47292;1
47890;1;47378;1
47972;1;47619;1
30207;1;47559;1
48146;1;47526;1
30042;1;48007;1
30079;1;47806;1
48411;1;47899;1
48488;1;47996;1
48586;1;47750;1
34522;1;48346;1
30132;1;39176;1
30219;1;48671;1
30345;1;29833;1
30409;1;29897;1
30473;1;29961;1
47926;1;30023;1
30713;1;30201;1
47777;1;48289;1
47713;1;48225;1
47649;1;48161;1
47564;1;30429;1
47479;1;30471;1
31154;1;30642;1
47308;1;30685;1
47223;1;30727;1
31410;1;30898;1
47052;1;30941;1
46967;1;30983;1
31666;1;31154;1
46796;1;31197;1
46711;1;31239;1
31922;1;31410;1
46540;1;31453;1
46455;1;31495;1
32178;1;31666;1
46284;1;31709;1
46199;1;31751;1
32434;1;31922;1
46028;1;31965;1
45943;1;32007;1
32690;1;32178;1
45772;1;32221;1
45687;1;32263;1
32946;1;32434;1
45516;1;32477;1
45431;1;32519;1
33202;1;32690;1
45260;1;32733;1
45175;1;32775;1
33458;1;32946;1
45004;1;32989;1
44919;1;33031;1
33714;1;33202;1
44748;1;33245;1
44663;1;33287;1
33970;1;33458;1
44492;1;33501;1
44407;1;33543;1
34226;1;33714;1
44236;1;33757;1
44151;1;33799;1
34482;1;33970;1
43980;1;34013;1
43895;1;34055;1
34738;1;34226;1
43724;1;34269;1
43639;1;34311;1
34994;1;34482;1
43468;1;34525;1
43383;1;34567;1
35250;1;34738;1
43212;1;34781;1
43127;1;34823;1
35506;1;34994;1
42956;1;35037;1
42871;1;35079;1
35762;1;35250;1
42700;1;35293;1
42615;1;35335;1
36018;1;35506;1
42444;1;35549;1
42359;1;35591;1
36274;1;35762;1
42188;1;35805;1
42103;1;35847;1
36530;1;36018;1
41932;1;36061;1
41847;1;36103;1
36786;1;36274;1
41676;1;36317;1
41591;1;36359;1
37042;1;36530;1
41420;1;36573;1
41335;1;36615;1
37298;1;36786;1
41164;1;36829;1
41079;1;36871;1
37554;1;37042;1
40908;1;37085;1
40823;1;37127;1
37810;1;37298;1
40652;1;37341;1
40567;1;37383;1
38066;1;37554;1
40396;1;37597;1
40311;1;37639;1
38322;1;37810;1
40140;1;37853;1
40055;1;37895;1
38578;1;38066;1
39884;1;38109;1
39799;1;38151;1
38834;1;38322;1
39628;1;38365;1
39543;1;38407;1
39090;1;38578;1
39372;1;38621;1
39168;1;38657;1
29642;1;38858;1
11806;2;38976;1
29491;1;39040;1
29294;1;29726;1
29806;1;29294;1
39711;1;39199;1
29504;2;39298;1
29803;1;29291;1
39293;1;39805;1
29155;1;29667;1
29008;1;39760;1
11806;2;29821;1
28823;1;29335;1
28695;1;29214;1
29205;1;28693;1
28792;1;29494;1
28940;2;39314;1
39348;1;28718;1
29885;1;28860;1
29746;1;29233;1
39813;1;39682;1
39896;1;29144;1
39981;1;39469;1
40084;1;39561;1
29398;1;39641;1
40218;1;28954;1
40282;1;39770;1
40360;1;40125;1
40457;1;40049;1
40151;1;39170;1
40034;1;39826;1
39939;1;28723;1
39875;1;28787;1
39811;1;28851;1
39747;1;28915;1
39683;1;28979;1
29540;1;29028;1
39522;1;29074;1
39449;1;29129;1
39366;1;29301;1
28614;1;29637;1
28490;1;29547;1
28407;1;29431;1
28161;1;29696;1
11806;1;28097;1
39702;1;29462;1
39813;1;39300;1
39357;1;28033;1
39180;1;39680;1
28019;1;28531;1
27891;1;39667;1
27763;1;28275;1
27635;1;28659;1
28069;1;27556;1
39717;1;28452;1
27568;1;39344;1
39352;1;39864;1
28616;1;27592;1
28489;1;39759;1
28462;1;27950;1
39842;1;28066;1
39951;1;27662;1
40038;1;39606;1
40104;1;27815;1
40168;1;39487;1
28181;1;39957;1
40315;1;39999;1
27569;1;39857;1
27620;1;40063;1
27781;1;39690;1
39981;1;39792;1
28074;1;27562;1
28138;1;27626;1
28199;1;40292;1
28263;1;27751;1
28327;1;27815;1
28391;1;27879;1
39514;1;27934;1
39429;1;27976;1
28659;1;28147;1
29792;1;28256;1
29664;1;28640;1
39835;1;28570;1
29548;1;39405;1
40009;1;39702;1
29378;1;39618;1
29410;1;39650;1
28175;1;28454;1
28212;1;39790;1
40399;1;39887;1
40470;1;39958;1
29232;1;39853;1
40644;1;40163;1
40741;1;40328;1
27954;1;40242;1
27871;1;40159;1
29053;1;40471;1
27831;1;40744;1
27742;1;40542;1
41220;1;40768;1
41326;1;40813;1
41424;1;40912;1
28791;1;41079;1
41577;1;40886;1
27773;1;41151;1
27842;1;39172;1
41106;1;41618;1
41042;1;41554;1
28097;1;41490;1
28161;1;41426;1
40849;1;27713;1
28288;1;41297;1
28352;1;27840;1
28534;1;28022;1
28579;1;28067;1
40478;1;28110;1
40393;1;28280;1
28835;1;28323;1
40222;1;28366;1
40137;1;28536;1
29091;1;28579;1
39966;1;28622;1
39881;1;28792;1
29347;1;28835;1
39710;1;28878;1
39625;1;29048;1
29603;1;29091;1
39454;1;29134;1
39369;1;29304;1
27478;1;29547;1
27388;1;29436;1
39528;1;29799;1
27112;1;29671;1
26993;1;39169;1
39718;1;29478;1
39835;1;39323;1
39346;1;26890;1
11584;1;39711;1
26782;1;39581;1
11806;2;27165;1
26618;1;27130;1
26491;1;27514;1
39603;1;27314;1
39730;1;26910;1
26318;1;26830;1
39355;1;39867;1
27478;1;39766;1
27351;1;26344;1
39677;1;26877;1
39797;1;26484;1
39881;1;39360;1
39946;1;39456;1
40010;1;39874;1
27103;1;39327;1
27008;1;39808;1
40252;1;39863;1
40319;1;39807;1
26888;1;40200;1
26449;1;39170;1
26686;1;39955;1
26863;1;39663;1
26925;1;26413;1
26989;1;26477;1
27039;1;26527;1
27093;1;40190;1
27157;1;40126;1
27221;1;40062;1
39485;1;26773;1
39412;1;26828;1
39327;1;26998;1
26195;1;27219;1
11806;2;27091;1
26026;1;27049;1
25829;1;27368;1
26255;1;25728;1
39658;1;25856;1
39781;1;27492;1
25993;1;39305;1
26249;1;39838;1
25689;1;39512;1
25561;1;26073;1
25630;2;26176;1
25367;1;25878;1
25239;1;26262;1
39513;1;26277;1
39658;1;26346;1
25408;2;39306;1
39351;1;25196;1
26354;1;25329;1
26204;1;25691;1
26058;1;39369;1
39878;1;25541;1
39963;1;25516;1
40053;1;39772;1
40159;1;39699;1
25228;1;39564;1
25258;1;39594;1
40359;1;40185;1
25766;1;40102;1
40186;1;39935;1
25577;1;39913;1
39933;1;25193;1
39869;1;25257;1
39805;1;25321;1
39741;1;25385;1
39675;1;25447;1
39594;1;25494;1
26059;1;25547;1
26123;1;25611;1
39374;1;25785;1
27483;1;25856;1
27378;1;26240;1
27211;1;25961;1
39867;1;39541;1
39931;1;39442;1
27187;1;39489;1
27097;1;26073;1
40158;1;39810;1
25797;1;39728;1
25831;1;39792;1
26994;1;39886;1
26914;1;39981;1
26830;1;40066;1
40643;1;39956;1
25539;1;40228;1
40825;1;40313;1
40916;1;40350;1
25408;1;40474;1
25451;1;40576;1
25373;1;40832;1
26531;1;40867;1
26433;1;40811;1
25243;1;40910;1
41514;1;41002;1
41600;1;41067;1
25363;1;41235;1
41285;1;39172;1
25616;1;40977;1
41072;1;25160;1
41008;1;25224;1
40944;1;25288;1
40880;1;25352;1
40811;1;25411;1
40726;1;25581;1
40648;1;25632;1
40571;1;25682;1
26365;1;25853;1
40400;1;25896;1
40315;1;25938;1
26621;1;26109;1
40144;1;26152;1
40059;1;26194;1
26877;1;26365;1
39888;1;26408;1
39803;1;26450;1
27133;1;26621;1
39632;1;26664;1
39547;1;26706;1
27389;1;26877;1
39376;1;26920;1
29872;1;27200;1
29752;1;27191;1
27213;1;27026;1
29506;1;39353;1
27162;1;27491;1
40011;1;27404;1
29494;1;27446;1
40156;1;27355;1
27047;1;39717;1
40303;1;27298;1
40385;1;39873;1
40480;1;39936;1
26831;1;40048;1
29131;1;40120;1
26783;1;40214;1
29095;1;40299;1
40897;1;40385;1
29051;1;40475;1
26566;1;40555;1
41152;1;40640;1
26525;1;40727;1
41324;1;40811;1
28757;1;40897;1
41500;1;40969;1
41579;1;41067;1
28631;1;41192;1
28549;1;41238;1
26303;1;41324;1
28503;1;41409;1
42006;1;41494;1
28464;1;41579;1
42176;1;41664;1
26009;1;41750;1
25930;1;41835;1
25968;1;41921;1
28284;1;42012;1
25801;1;42091;1
